Product ID,Customer ID,Rating,Review Text
PROD890,CUST5531,2,"Fantastic build quality, feels premium."
PROD398,CUST4390,1,Amazing value for money!
PROD603,CUST7061,3,"Not satisfied, poor quality."
PROD358,CUST8285,2,"Shipping took too long, not satisfied."
PROD530,CUST3349,2,Product does not match the description.
PROD319,CUST1321,5,"Very easy to use, beginner-friendly."
PROD719,CUST6566,1,Fast delivery and excellent packaging.
PROD677,CUST2698,3,Fast delivery and excellent packaging.
PROD519,CUST7043,3,"Better than expected, great performance."
PROD407,CUST9233,5,"Arrived damaged, had to request a replacement."
PROD761,CUST4243,3,"Shipping took too long, not satisfied."
PROD168,CUST2921,4,Too expensive for the quality provided.
PROD326,CUST7816,5,Fast delivery and excellent packaging.
PROD639,CUST7172,2,Customer service was unhelpful.
PROD494,CUST4444,1,Amazing value for money!
PROD637,CUST3796,3,"Shipping took too long, not satisfied."
PROD464,CUST2096,4,"Not satisfied, poor quality."
PROD766,CUST5881,3,"Arrived damaged, had to request a replacement."
PROD407,CUST1252,1,"The instructions were unclear, difficult to set up."
PROD259,CUST7819,3,Product does not match the description.
PROD111,CUST9557,3,Fast delivery and excellent packaging.
PROD933,CUST4445,5,"The instructions were unclear, difficult to set up."
PROD589,CUST6343,4,"Battery life is very short, not as advertised."
PROD159,CUST6556,2,"Fantastic build quality, feels premium."
PROD843,CUST9643,4,Amazing value for money!
PROD795,CUST5987,5,"Battery life is very short, not as advertised."
PROD216,CUST2023,5,"Better than expected, great performance."
PROD740,CUST1203,3,Sound quality is below average.
PROD722,CUST1226,1,"Fantastic build quality, feels premium."
PROD220,CUST1597,4,"Arrived damaged, had to request a replacement."
PROD662,CUST8918,4,The item stopped working after a week.
PROD641,CUST9636,2,Highly recommended for anyone looking for this.
PROD955,CUST2461,5,Amazing value for money!
PROD135,CUST8099,2,Too expensive for the quality provided.
PROD671,CUST3072,2,"Arrived damaged, had to request a replacement."
PROD340,CUST9389,2,"Not satisfied, poor quality."
PROD314,CUST7652,3,"Not satisfied, poor quality."
PROD400,CUST8114,5,Too expensive for the quality provided.
PROD839,CUST8933,5,"Shipping took too long, not satisfied."
PROD303,CUST7096,4,Sound quality is below average.
PROD934,CUST2567,3,The item stopped working after a week.
PROD845,CUST9789,5,"Fantastic build quality, feels premium."
PROD500,CUST8440,2,"Better than expected, great performance."
PROD564,CUST4518,4,The item stopped working after a week.
PROD805,CUST2985,4,Highly recommended for anyone looking for this.
PROD655,CUST3128,4,"Very easy to use, beginner-friendly."
PROD395,CUST4209,5,"Not satisfied, poor quality."
PROD922,CUST8744,2,"Shipping took too long, not satisfied."
PROD614,CUST4245,4,"Better than expected, great performance."
PROD578,CUST1070,1,"Battery life is very short, not as advertised."
PROD246,CUST8646,2,Customer service was unhelpful.
PROD289,CUST6937,5,"The instructions were unclear, difficult to set up."
PROD162,CUST8439,4,Sound quality is below average.
PROD673,CUST3023,5,"Perfect gift for my friend, they loved it!"
PROD829,CUST2021,3,Amazing value for money!
PROD689,CUST1565,3,The item stopped working after a week.
PROD679,CUST7388,2,"Not satisfied, poor quality."
PROD698,CUST8691,5,"Shipping took too long, not satisfied."
PROD190,CUST4923,1,"Not satisfied, poor quality."
PROD100,CUST9508,3,Customer service was unhelpful.
PROD607,CUST6640,2,"Perfect gift for my friend, they loved it!"
PROD179,CUST4891,2,"Arrived damaged, had to request a replacement."
PROD970,CUST3703,5,"Not what I ordered, very disappointed."
PROD272,CUST1172,5,Sound quality is below average.
PROD237,CUST2289,3,"Fantastic build quality, feels premium."
PROD552,CUST4633,3,Product does not match the description.
PROD383,CUST7212,2,Sound quality is below average.
PROD335,CUST1472,3,Amazing value for money!
PROD841,CUST8383,3,Sound quality is below average.
PROD675,CUST6688,5,"Arrived damaged, had to request a replacement."
PROD462,CUST8403,2,Would definitely buy again.
PROD602,CUST3448,1,Sound quality is below average.
PROD754,CUST5501,1,Fast delivery and excellent packaging.
PROD279,CUST7637,2,Product does not match the description.
PROD455,CUST3922,2,"Better than expected, great performance."
PROD902,CUST9312,1,Amazing value for money!
PROD276,CUST3782,4,"Perfect gift for my friend, they loved it!"
PROD179,CUST9111,1,"Fantastic build quality, feels premium."
PROD375,CUST5823,4,Too expensive for the quality provided.
PROD418,CUST1366,5,"Battery life is very short, not as advertised."
PROD701,CUST3344,5,"Fantastic build quality, feels premium."
PROD847,CUST7242,3,Too expensive for the quality provided.
PROD154,CUST7054,4,"Not satisfied, poor quality."
PROD334,CUST5786,5,"Not what I ordered, very disappointed."
PROD194,CUST5584,2,"The instructions were unclear, difficult to set up."
PROD408,CUST2593,2,"Not what I ordered, very disappointed."
PROD379,CUST1833,1,Amazing value for money!
PROD930,CUST5095,3,"Perfect gift for my friend, they loved it!"
PROD173,CUST5334,5,Product does not match the description.
PROD617,CUST6203,5,Fast delivery and excellent packaging.
PROD784,CUST1824,2,"Shipping took too long, not satisfied."
PROD947,CUST7951,1,"Arrived damaged, had to request a replacement."
PROD353,CUST9449,5,Customer service was unhelpful.
PROD355,CUST7387,1,"Fantastic build quality, feels premium."
PROD132,CUST1091,1,Product does not match the description.
PROD130,CUST9685,2,Sound quality is below average.
PROD189,CUST1648,4,"Great product, works as expected!"
PROD708,CUST7107,5,Highly recommended for anyone looking for this.
PROD195,CUST3109,4,"Battery life is very short, not as advertised."
PROD792,CUST7202,1,"Better than expected, great performance."
PROD501,CUST9047,2,"Perfect gift for my friend, they loved it!"
PROD325,CUST6308,1,"Perfect gift for my friend, they loved it!"
PROD669,CUST8266,4,"Fantastic build quality, feels premium."
PROD760,CUST6827,4,"The instructions were unclear, difficult to set up."
PROD332,CUST1136,2,Too expensive for the quality provided.
PROD562,CUST1486,1,"Fantastic build quality, feels premium."
PROD598,CUST4700,5,Fast delivery and excellent packaging.
PROD597,CUST9410,3,Fast delivery and excellent packaging.
PROD974,CUST2952,4,Product does not match the description.
PROD552,CUST9793,2,Sound quality is below average.
PROD805,CUST1353,3,Amazing value for money!
PROD252,CUST4204,1,"Shipping took too long, not satisfied."
PROD410,CUST3003,2,"Battery life is very short, not as advertised."
PROD917,CUST3224,1,Amazing value for money!
PROD713,CUST4811,3,"Not satisfied, poor quality."
PROD894,CUST2293,1,Product does not match the description.
PROD588,CUST5009,5,"Shipping took too long, not satisfied."
PROD669,CUST3089,4,Product does not match the description.
PROD531,CUST2878,2,"Not what I ordered, very disappointed."
PROD660,CUST1182,1,Amazing value for money!
PROD685,CUST8698,1,"Better than expected, great performance."
PROD559,CUST5348,3,"Shipping took too long, not satisfied."
PROD972,CUST7603,2,"Perfect gift for my friend, they loved it!"
PROD940,CUST2972,1,The item stopped working after a week.
PROD579,CUST8249,2,Amazing value for money!
PROD408,CUST6191,2,"Not what I ordered, very disappointed."
PROD350,CUST6560,1,"Not satisfied, poor quality."
PROD430,CUST8006,5,"Shipping took too long, not satisfied."
PROD187,CUST4862,1,Fast delivery and excellent packaging.
PROD895,CUST1820,2,"Fantastic build quality, feels premium."
PROD947,CUST9966,1,"Not satisfied, poor quality."
PROD834,CUST4113,3,"Better than expected, great performance."
PROD161,CUST5932,5,"Battery life is very short, not as advertised."
PROD895,CUST3011,1,"Great product, works as expected!"
PROD569,CUST6882,4,"Not what I ordered, very disappointed."
PROD425,CUST7858,4,"The instructions were unclear, difficult to set up."
PROD282,CUST5744,4,"Great product, works as expected!"
PROD212,CUST9663,2,"Great product, works as expected!"
PROD173,CUST5900,3,"Fantastic build quality, feels premium."
PROD575,CUST9069,4,"Shipping took too long, not satisfied."
PROD851,CUST9759,1,"Not what I ordered, very disappointed."
PROD129,CUST1541,5,"Shipping took too long, not satisfied."
PROD149,CUST6584,4,Amazing value for money!
PROD480,CUST9474,5,"Fantastic build quality, feels premium."
PROD613,CUST8392,3,"Fantastic build quality, feels premium."
PROD998,CUST1552,4,Would definitely buy again.
PROD217,CUST6250,1,Too expensive for the quality provided.
PROD711,CUST7836,5,"Better than expected, great performance."
PROD985,CUST1580,4,"Battery life is very short, not as advertised."
PROD974,CUST4676,2,"Battery life is very short, not as advertised."
PROD727,CUST5180,2,"Fantastic build quality, feels premium."
PROD164,CUST1541,2,"Fantastic build quality, feels premium."
PROD692,CUST6580,1,Product does not match the description.
PROD153,CUST4280,1,Would definitely buy again.
PROD930,CUST6368,3,"Shipping took too long, not satisfied."
PROD470,CUST3607,1,"Fantastic build quality, feels premium."
PROD184,CUST1550,3,"Better than expected, great performance."
PROD718,CUST9617,3,"Battery life is very short, not as advertised."
PROD948,CUST1726,2,Sound quality is below average.
PROD685,CUST9039,5,The item stopped working after a week.
PROD536,CUST1057,2,The item stopped working after a week.
PROD601,CUST3290,2,"The instructions were unclear, difficult to set up."
PROD104,CUST6465,5,Customer service was unhelpful.
PROD370,CUST3957,3,"Perfect gift for my friend, they loved it!"
PROD283,CUST7537,5,Amazing value for money!
PROD697,CUST6487,2,"Shipping took too long, not satisfied."
PROD249,CUST7190,5,"Fantastic build quality, feels premium."
PROD924,CUST7283,1,"Arrived damaged, had to request a replacement."
PROD728,CUST9581,1,"Arrived damaged, had to request a replacement."
PROD939,CUST5591,4,"Not satisfied, poor quality."
PROD116,CUST3015,1,Product does not match the description.
PROD385,CUST7359,4,Too expensive for the quality provided.
PROD901,CUST4364,5,The item stopped working after a week.
PROD756,CUST5717,1,Amazing value for money!
PROD892,CUST2879,1,"Not satisfied, poor quality."
PROD881,CUST3380,4,"Arrived damaged, had to request a replacement."
PROD164,CUST2940,5,"Better than expected, great performance."
PROD991,CUST2748,5,"Great product, works as expected!"
PROD929,CUST5853,1,Amazing value for money!
PROD575,CUST7402,1,Product does not match the description.
PROD371,CUST4146,4,"Arrived damaged, had to request a replacement."
PROD975,CUST1478,5,Too expensive for the quality provided.
PROD450,CUST9706,4,"Better than expected, great performance."
PROD574,CUST3578,1,"Not what I ordered, very disappointed."
PROD189,CUST6916,5,"Fantastic build quality, feels premium."
PROD110,CUST6389,5,Customer service was unhelpful.
PROD759,CUST1330,2,Customer service was unhelpful.
PROD480,CUST1290,3,Sound quality is below average.
PROD566,CUST2877,2,"Great product, works as expected!"
PROD682,CUST6151,1,"Shipping took too long, not satisfied."
PROD303,CUST4588,5,Amazing value for money!
PROD738,CUST9637,1,Product does not match the description.
PROD673,CUST3507,1,Fast delivery and excellent packaging.
PROD189,CUST1210,2,Fast delivery and excellent packaging.
PROD729,CUST4860,5,"Not satisfied, poor quality."
PROD726,CUST8065,5,"Fantastic build quality, feels premium."
PROD484,CUST4958,4,"Better than expected, great performance."
PROD843,CUST7378,3,"The instructions were unclear, difficult to set up."
PROD850,CUST1583,2,Amazing value for money!
PROD295,CUST4085,1,Product does not match the description.
PROD594,CUST2170,5,"Battery life is very short, not as advertised."
PROD659,CUST6293,4,Amazing value for money!
PROD968,CUST7874,1,Amazing value for money!
PROD525,CUST5468,5,The item stopped working after a week.
PROD552,CUST6476,3,Amazing value for money!
PROD322,CUST4889,4,Fast delivery and excellent packaging.
PROD111,CUST5041,4,"Better than expected, great performance."
PROD489,CUST6407,2,"Better than expected, great performance."
PROD904,CUST4109,1,"Not what I ordered, very disappointed."
PROD617,CUST1924,3,"Perfect gift for my friend, they loved it!"
PROD473,CUST7670,2,Highly recommended for anyone looking for this.
PROD829,CUST1575,4,"The instructions were unclear, difficult to set up."
PROD178,CUST8080,4,"Perfect gift for my friend, they loved it!"
PROD850,CUST7920,1,"Fantastic build quality, feels premium."
PROD559,CUST9304,5,"Not what I ordered, very disappointed."
PROD214,CUST7278,1,"The instructions were unclear, difficult to set up."
PROD874,CUST9104,5,Fast delivery and excellent packaging.
PROD577,CUST1416,3,"Very easy to use, beginner-friendly."
PROD835,CUST4082,5,"Fantastic build quality, feels premium."
PROD529,CUST6251,4,Would definitely buy again.
PROD498,CUST3126,3,Sound quality is below average.
PROD395,CUST4591,4,"Not what I ordered, very disappointed."
PROD745,CUST4342,3,"Better than expected, great performance."
PROD280,CUST4899,5,"Not satisfied, poor quality."
PROD199,CUST5001,4,Customer service was unhelpful.
PROD866,CUST8232,1,"Very easy to use, beginner-friendly."
PROD787,CUST8337,4,Highly recommended for anyone looking for this.
PROD266,CUST5279,3,"The instructions were unclear, difficult to set up."
PROD796,CUST7976,3,"Perfect gift for my friend, they loved it!"
PROD801,CUST6084,3,"Better than expected, great performance."
PROD611,CUST6609,2,Amazing value for money!
PROD956,CUST3330,3,Would definitely buy again.
PROD218,CUST5217,1,"Battery life is very short, not as advertised."
PROD270,CUST8614,1,Too expensive for the quality provided.
PROD798,CUST4807,1,The item stopped working after a week.
PROD152,CUST9839,5,Would definitely buy again.
PROD912,CUST3189,5,"Very easy to use, beginner-friendly."
PROD421,CUST3738,5,"Battery life is very short, not as advertised."
PROD721,CUST1255,4,"The instructions were unclear, difficult to set up."
PROD677,CUST5172,3,"Fantastic build quality, feels premium."
PROD541,CUST7974,4,Would definitely buy again.
PROD978,CUST1608,1,"Very easy to use, beginner-friendly."
PROD322,CUST6257,5,Fast delivery and excellent packaging.
PROD267,CUST7201,5,Would definitely buy again.
PROD378,CUST6358,3,Too expensive for the quality provided.
PROD642,CUST7252,5,Would definitely buy again.
PROD409,CUST1028,2,Highly recommended for anyone looking for this.
PROD256,CUST7375,3,Customer service was unhelpful.
PROD893,CUST3869,3,"Battery life is very short, not as advertised."
PROD801,CUST2964,3,Would definitely buy again.
PROD975,CUST3807,2,"Battery life is very short, not as advertised."
PROD703,CUST5642,4,"Arrived damaged, had to request a replacement."
